epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,43213.4,0.98382,0.94869,1.12905,0.78495,0.70755,0.76521,0.52084,0.98755,0.76629,0.98929,0.00241954,0.00241954,0.00241954
76,43788.3,0.9804,0.94335,1.12671,0.78873,0.70874,0.76767,0.52317,0.98549,0.7627,0.98781,0.00231802,0.00231802,0.00231802
77,44365,0.98023,0.93772,1.12467,0.79286,0.70861,0.76914,0.52477,0.98397,0.75918,0.9864,0.00221964,0.00221964,0.00221964
78,44938.8,0.97493,0.93079,1.123,0.79651,0.70898,0.77115,0.52679,0.98274,0.75569,0.98505,0.0021245,0.0021245,0.0021245
79,45514.9,0.97239,0.92786,1.12162,0.79437,0.71252,0.77362,0.52922,0.9811,0.75203,0.98372,0.00203269,0.00203269,0.00203269
80,46089.2,0.969,0.9236,1.12101,0.79532,0.71629,0.77609,0.53146,0.9795,0.74886,0.98254,0.0019443,0.0019443,0.0019443
81,46665.7,0.96807,0.92239,1.11883,0.79676,0.71753,0.77796,0.53312,0.97805,0.74636,0.98152,0.00185942,0.00185942,0.00185942
82,47239.7,0.96294,0.91499,1.11702,0.79626,0.71967,0.77934,0.53414,0.97622,0.74406,0.98037,0.00177814,0.00177814,0.00177814
83,47813.9,0.96004,0.91296,1.11671,0.79759,0.72111,0.78065,0.53546,0.9742,0.74174,0.97908,0.00170052,0.00170052,0.00170052
84,48389.6,0.95892,0.9049,1.11569,0.79873,0.72086,0.78217,0.53728,0.97251,0.73968,0.97783,0.00162666,0.00162666,0.00162666
85,48961.1,0.95483,0.90312,1.11316,0.80723,0.71721,0.7839,0.5386,0.97066,0.73714,0.97639,0.00155662,0.00155662,0.00155662
86,49534,0.95224,0.89841,1.11051,0.80957,0.71941,0.78669,0.54085,0.96916,0.73424,0.97515,0.00149047,0.00149047,0.00149047
87,50108.8,0.9519,0.89551,1.11212,0.80838,0.72544,0.78868,0.54252,0.96792,0.73169,0.97406,0.00142828,0.00142828,0.00142828
88,50682.5,0.95204,0.89196,1.11017,0.81317,0.72391,0.79022,0.5438,0.96684,0.72889,0.97298,0.0013701,0.0013701,0.0013701
89,51257.5,0.94889,0.88813,1.10824,0.81412,0.72456,0.79296,0.54599,0.96557,0.72574,0.97183,0.00131601,0.00131601,0.00131601
90,51831,0.94414,0.88263,1.10823,0.81629,0.72546,0.79489,0.54797,0.96439,0.72315,0.97105,0.00126604,0.00126604,0.00126604
91,52404.1,0.94365,0.71875,1.07819,0.81894,0.72728,0.79792,0.55085,0.962,0.71944,0.96964,0.00122025,0.00122025,0.00122025
92,52978.8,0.93365,0.7007,1.07489,0.82411,0.7267,0.80081,0.55335,0.95937,0.71501,0.96823,0.00117868,0.00117868,0.00117868
93,53554,0.9268,0.68999,1.06909,0.82956,0.72486,0.80284,0.55593,0.95674,0.71113,0.96678,0.00114138,0.00114138,0.00114138
94,54129.6,0.92311,0.68147,1.06839,0.83135,0.72774,0.80645,0.55887,0.95421,0.707,0.96546,0.00110837,0.00110837,0.00110837
95,54705.9,0.91887,0.67615,1.06633,0.8346,0.72676,0.80938,0.56141,0.95163,0.70349,0.96406,0.00107971,0.00107971,0.00107971
96,55278.7,0.91492,0.6677,1.0638,0.83727,0.729,0.81138,0.56316,0.94954,0.69966,0.96291,0.0010554,0.0010554,0.0010554
97,55851.8,0.91358,0.66317,1.06112,0.83974,0.73032,0.81293,0.56497,0.94707,0.69597,0.9613,0.00103548,0.00103548,0.00103548
98,56425.8,0.91133,0.66031,1.06082,0.83798,0.73574,0.8156,0.56757,0.94485,0.69237,0.96,0.00101997,0.00101997,0.00101997
99,56998.7,0.90872,0.65578,1.05845,0.84322,0.7363,0.81846,0.57057,0.94264,0.68874,0.95874,0.00100888,0.00100888,0.00100888
100,57572.3,0.90703,0.65108,1.05705,0.84771,0.73553,0.82101,0.57331,0.94089,0.68604,0.95758,0.00100222,0.00100222,0.00100222
